Sample-#, CA-V, CA-I, CB-V, CB-I 
46, 0.232623785734, 0.000440127420006, 0.0704966783524, 0.000798714405391
47, 0.237659260631, 0.000569829076994, 0.071335926652, 0.00089026853675
48, 0.241626605392, 0.000577458587941, 0.0717936977744, 0.000737678317819
49, 0.248111695051, 0.000455386441899, 0.0724803507328, 0.000813973427285
50, 0.252155333757, 0.00038672084338, 0.0730144232512, 0.000852120982017
51, 0.2564278543, 0.000493533967528, 0.0735484883189, 0.00089026853675
52, 0.26207369566, 0.000531681522261, 0.0742351412773, 0.000714789784979
53, 0.266422510147, 0.00064612418646, 0.0746929123998, 0.000798714405391
54, 0.271610587835, 0.000577458587941, 0.0753795653582, 0.000775825872552
55, 0.276340872049, 0.000524052011315, 0.0757610425353, 0.000852120982017
56, 0.282063007355, 0.000562199566048, 0.0764477029443, 0.000844491471071
57, 0.285877764225, 0.000615606142674, 0.0768291726708, 0.00091315706959
58, 0.29159989953, 0.000562199566048, 0.0774395391345, 0.000981822726317
59, 0.29526206851, 0.000592717609834, 0.077897310257, 0.000844491471071
60, 0.300526440144, 0.000562199566048, 0.0783550739288, 0.000760566850659
61, 0.306095987558, 0.000539311033208, 0.0789654403925, 0.000806343916338
62, 0.310292214155, 0.000630865164567, 0.0794232115149, 0.000852120982017
63, 0.314869910479, 0.000577458587941, 0.0799572765827, 0.000791084894445
64, 0.321202397346, 0.000661383208353, 0.0804150477052, 0.000791084894445
65, 0.325246065855, 0.000577458587941, 0.0809491127729, 0.000836861960124
66, 0.329365998507, 0.000569829076994, 0.0813305899501, 0.000783455383498
67, 0.335088133812, 0.000562199566048, 0.0817883610725, 0.000859750492964
68, 0.339436948299, 0.000615606142674, 0.0822461247444, 0.000821602938231
69, 0.34508278966, 0.000684271741193, 0.0827801972628, 0.000760566850659
70, 0.348744958639, 0.000524052011315, 0.0831616669893, 0.000951304624323
71, 0.355153739452, 0.000607976631727, 0.0836957320571, 0.000691901252139
72, 0.359044790268, 0.000630865164567, 0.0841535031796, 0.000867380003911
73, 0.364690631628, 0.000569829076994, 0.0844586864114, 0.000836861960124
74, 0.368581682444, 0.00060034712078, 0.0849164575338, 0.000852120982017
75, 0.373464554548, 0.00060034712078, 0.0853742286563, 0.000783455383498
76, 0.379186689854, 0.000607976631727, 0.0857557058334, 0.000684271741193
77, 0.38391700387, 0.000592717609834, 0.0862134769559, 0.000844491471071
78, 0.387808054686, 0.000760566850659, 0.0865949466825, 0.000783455383498
79, 0.394293129444, 0.000737678317819, 0.0870527178049, 0.000829232449178
80, 0.398565649986, 0.000539311033208, 0.0874341949821, 0.000829232449178
81, 0.402456700802, 0.000607976631727, 0.0878919661045, 0.000859750492964
82, 0.408331423998, 0.000661383208353, 0.0881971493363, 0.000699530763086
83, 0.412222474813, 0.000661383208353, 0.0886549204588, 0.000737678317819
84, 0.418326079845, 0.000630865164567, 0.0890363901854, 0.000691901252139
85, 0.422522306442, 0.000630865164567, 0.0893415734172, 0.000867380003911
86, 0.428244441748, 0.00062323565362, 0.089875638485, 0.000836861960124
87, 0.432211786509, 0.000745307828765, 0.0901045277715, 0.000684271741193
88, 0.437857627869, 0.00064612418646, 0.090485997498, 0.000836861960124
89, 0.441672384739, 0.0006690127193, 0.0909437686205, 0.000836861960124
90, 0.446555286646, 0.00064612418646, 0.0913252457976, 0.000760566850659
91, 0.452506303787, 0.000714789784979, 0.0916304290295, 0.000821602938231
92, 0.456855118275, 0.0006690127193, 0.0920882001519, 0.000859750492964
93, 0.461280226707, 0.000684271741193, 0.0923170819879, 0.000768196361605
94, 0.467307537794, 0.000760566850659, 0.0927748531103, 0.000798714405391
95, 0.471656352282, 0.000691901252139, 0.0930800363421, 0.000905527558643
96, 0.475852608681, 0.000783455383498, 0.0933852121234, 0.000882639025804
97, 0.481193244457, 0.000813973427285, 0.0937666893005, 0.000852120982017
98, 0.485236883163, 0.000768196361605, 0.0941481664777, 0.000844491471071
99, 0.491569399834, 0.000760566850659, 0.0945296436548, 0.000722419295926
100, 0.496070802212, 0.000707160274033, 0.0947585254908, 0.000813973427285
101, 0.500114440918, 0.000821602938231, 0.0951400026679, 0.000882639025804
102, 0.505455076694, 0.000760566850659, 0.0953688845038, 0.000783455383498
103, 0.510795772076, 0.000821602938231, 0.0958266556263, 0.000852120982017
104, 0.514763116837, 0.000768196361605, 0.0962081328034, 0.000844491471071
105, 0.519874870777, 0.000760566850659, 0.0965133160353, 0.000806343916338
106, 0.525749623775, 0.000806343916338, 0.0968184918165, 0.000707160274033
107, 0.529869556427, 0.000745307828765, 0.0971999689937, 0.000821602938231
108, 0.535057604313, 0.000676642230246, 0.0975051522255, 0.000806343916338
109, 0.539177536964, 0.000699530763086, 0.0977340340614, 0.000836861960124
110, 0.544518172741, 0.00089026853675, 0.0981918051839, 0.000768196361605
111, 0.548943340778, 0.000730048806872, 0.0984206944704, 0.000791084894445
112, 0.554589152336, 0.000745307828765, 0.0987258702517, 0.000852120982017
113, 0.55817502737, 0.000722419295926, 0.0990310534835, 0.000859750492964
114, 0.564812719822, 0.000806343916338, 0.0994125306606, 0.000875009514857
115, 0.569085240364, 0.000745307828765, 0.0996414124966, 0.000798714405391
116, 0.573968112469, 0.000867380003911, 0.0999465957284, 0.000714789784979
117, 0.578316926956, 0.000875009514857, 0.100328065455, 0.000752937339712
118, 0.584039092064, 0.000768196361605, 0.100480660796, 0.000859750492964
119, 0.587701201439, 0.000829232449178, 0.100938431919, 0.000813973427285
120, 0.592889308929, 0.000798714405391, 0.101167313755, 0.000859750492964
121, 0.598916590214, 0.000829232449178, 0.101548790932, 0.000928416091483
122, 0.602883934975, 0.000760566850659, 0.101777672768, 0.000798714405391
123, 0.608148336411, 0.000867380003911, 0.102082855999, 0.000836861960124
124, 0.612649738789, 0.000852120982017, 0.102388039231, 0.000737678317819
125, 0.61791408062, 0.000875009514857, 0.102693215013, 0.000783455383498
126, 0.622110307217, 0.000897898047697, 0.102922104299, 0.000653753697407
127, 0.627756178379, 0.000867380003911, 0.10322728008, 0.00093604560243
128, 0.631113171577, 0.00093604560243, 0.103532463312, 0.000760566850659
129, 0.638055980206, 0.000821602938231, 0.103837646544, 0.000768196361605
130, 0.642175912857, 0.000867380003911, 0.104142822325, 0.000806343916338
131, 0.646906256676, 0.000905527558643, 0.104371711612, 0.000859750492964
132, 0.651331365108, 0.000897898047697, 0.104600593448, 0.000859750492964
133, 0.657129764557, 0.000829232449178, 0.104982070625, 0.000768196361605
134, 0.661020815372, 0.000905527558643, 0.105210952461, 0.000653753697407
135, 0.665903687477, 0.000844491471071, 0.105516135693, 0.000768196361605
136, 0.672236204147, 0.000989452237263, 0.105745024979, 0.000768196361605
137, 0.675745785236, 0.000920786580537, 0.10605020076, 0.000844491471071
138, 0.681391596794, 0.000943675113376, 0.106355383992, 0.000783455383498
139, 0.685816764832, 0.00099708174821, 0.106736861169, 0.000722419295926
140, 0.690699636936, 0.00104285881389, 0.106965743005, 0.000852120982017
141, 0.695353627205, 0.000852120982017, 0.107270926237, 0.000813973427285
142, 0.700923144817, 0.000958934135269, 0.107499808073, 0.000806343916338
143, 0.704585313797, 0.000989452237263, 0.10772869736, 0.000859750492964
144, 0.710994124413, 0.000844491471071, 0.107957579195, 0.000791084894445
145, 0.715266644955, 0.000951304624323, 0.108262762427, 0.000821602938231
146, 0.719768047333, 0.000958934135269, 0.108415350318, 0.00089026853675
147, 0.725185036659, 0.000966563646216, 0.108796827495, 0.000836861960124
148, 0.729457557201, 0.00108863587957, 0.109102003276, 0.00093604560243
149, 0.734340429306, 0.00103522930294, 0.109254598618, 0.000791084894445
150, 0.738994419575, 0.00093604560243, 0.109559774399, 0.000867380003911
151, 0.74540323019, 0.00103522930294, 0.109788663685, 0.000699530763086
152, 0.74906539917, 0.000928416091483, 0.110017545521, 0.000813973427285
153, 0.754558622837, 0.00105048832484, 0.110246434808, 0.000752937339712
154, 0.758831143379, 0.000974193157163, 0.110475316644, 0.000813973427285
155, 0.76417183876, 0.00091315706959, 0.110933087766, 0.000813973427285
156, 0.768444359303, 0.000974193157163, 0.111009381711, 0.000813973427285
157, 0.774013876915, 0.00099708174821, 0.111314564943, 0.000775825872552
158, 0.77775233984, 0.001027599792, 0.111543446779, 0.000844491471071
159, 0.784390032291, 0.0010123407701, 0.111924923956, 0.000783455383498
160, 0.788433670998, 0.00100471125916, 0.112077519298, 0.000813973427285
161, 0.792782485485, 0.00100471125916, 0.112306401134, 0.000760566850659
162, 0.798275709152, 0.000989452237263, 0.112687878311, 0.000783455383498
163, 0.802471935749, 0.00110389490146, 0.112764172256, 0.00060034712078
164, 0.807583749294, 0.00105811783578, 0.113069355488, 0.000752937339712
165, 0.812314033508, 0.00099708174821, 0.113298237324, 0.000882639025804
166, 0.818417668343, 0.000981822726317, 0.113679714501, 0.000760566850659
167, 0.822232365608, 0.00115730147809, 0.113832302392, 0.000791084894445
168, 0.827649354935, 0.0010123407701, 0.114061191678, 0.000806343916338
169, 0.831692993641, 0.00115730147809, 0.114290073514, 0.000829232449178
170, 0.836881041527, 0.000974193157163, 0.114518962801, 0.000859750492964
171, 0.841687619686, 0.00107337685768, 0.114824138582, 0.000875009514857
172, 0.847180902958, 0.00113441294525, 0.115053027868, 0.000859750492964
173, 0.850843071938, 0.00122596707661, 0.115205615759, 0.000875009514857
174, 0.85763335228, 0.00103522930294, 0.115510798991, 0.000798714405391
175, 0.86144810915, 0.00105048832484, 0.115815974772, 0.000875009514857
176, 0.865720629692, 0.00104285881389, 0.115892268717, 0.000813973427285
177, 0.87136644125, 0.00114967196714, 0.11635003984, 0.000859750492964
178, 0.875944137573, 0.00117256049998, 0.116426333785, 0.000844491471071
179, 0.880903363228, 0.00105048832484, 0.116578929126, 0.000882639025804
180, 0.885633647442, 0.00119544903282, 0.116960406303, 0.000882639025804
181, 0.891584634781, 0.00104285881389, 0.117112994194, 0.000821602938231
182, 0.89509421587, 0.00124885560945, 0.11734187603, 0.000836861960124
183, 0.900968968868, 0.00118781952187, 0.117570765316, 0.000867380003911
184, 0.904707431793, 0.00114204245619, 0.117875941098, 0.000920786580537
185, 0.909819185734, 0.00118019001093, 0.118028536439, 0.000844491471071
186, 0.915464997292, 0.000974193157163, 0.11833371222, 0.000867380003911
187, 0.919279754162, 0.0011267834343, 0.118562601507, 0.000791084894445
188, 0.924086391926, 0.00120307854377, 0.118715189397, 0.000791084894445
189, 0.930647730827, 0.00120307854377, 0.119096666574, 0.000882639025804
190, 0.934767663479, 0.00120307854377, 0.119249254465, 0.000798714405391
191, 0.938582420349, 0.00118019001093, 0.119478143752, 0.000791084894445
192, 0.944533467293, 0.00120307854377, 0.119630731642, 0.000829232449178
193, 0.94872969389, 0.00120307854377, 0.119935914874, 0.000775825872552
194, 0.954451799393, 0.00121833756566, 0.120088502765, 0.000775825872552
195, 0.957351028919, 0.00121833756566, 0.120393685997, 0.000829232449178
196, 0.964599072933, 0.00110389490146, 0.120622567832, 0.000745307828765
197, 0.968337535858, 0.00126411463134, 0.120927751064, 0.000852120982017
198, 0.974059641361, 0.00127937365323, 0.1211566329, 0.000806343916338
199, 0.977798104286, 0.00121070805471, 0.121232926846, 0.000730048806872
200, 0.982757329941, 0.00133278022986, 0.121538110077, 0.000760566850659
201, 0.988632023335, 0.00134803925175, 0.121766991913, 0.000737678317819
202, 0.992675662041, 0.00111152441241, 0.1219958812, 0.000798714405391
203, 0.9974822402, 0.00129463267513, 0.12214846909, 0.000745307828765
204, 1.00358581543, 0.00124885560945, 0.122377358377, 0.00093604560243
205, 1.00770580769, 0.00122596707661, 0.122529946268, 0.000829232449178
206, 1.011749506, 0.00122596707661, 0.122835129499, 0.000775825872552
207, 1.01762413979, 0.00120307854377, 0.123064011335, 0.000806343916338
208, 1.02159154415, 0.00118781952187, 0.123216599226, 0.000882639025804
209, 1.02754259109, 0.00129463267513, 0.123521782458, 0.000852120982017
210, 1.03150987625, 0.00134040974081, 0.123750664294, 0.000836861960124
211, 1.03746092319, 0.00130989169702, 0.123903259635, 0.000806343916338
212, 1.04142820835, 0.00127937365323, 0.124132141471, 0.000821602938231
213, 1.04699778557, 0.00121833756566, 0.124361030757, 0.000775825872552
214, 1.05088889599, 0.00127174414229, 0.124513618648, 0.000676642230246
215, 1.05584800243, 0.00127937365323, 0.124742500484, 0.000806343916338
216, 1.06187534332, 0.00131752120797, 0.125047683716, 0.000897898047697
217, 1.06614780426, 0.00139381631743, 0.125200271606, 0.000722419295926
218, 1.07003891468, 0.00133278022986, 0.125505462289, 0.000875009514857
219, 1.07667660713, 0.0012412260985, 0.125658050179, 0.000798714405391
220, 1.08079648018, 0.00139381631743, 0.125886932015, 0.000806343916338
221, 1.08506906033, 0.00130989169702, 0.126115813851, 0.000829232449178
222, 1.0905623436, 0.00130989169702, 0.126420989633, 0.000852120982017
223, 1.09445333481, 0.00130989169702, 0.126573592424, 0.000844491471071
224, 1.10078585148, 0.00134040974081, 0.12680247426, 0.000852120982017
225, 1.10528719425, 0.00136329827365, 0.127031356096, 0.00093604560243
226, 1.10887312889, 0.00134803925175, 0.127107650042, 0.000875009514857
227, 1.11451900005, 0.00130989169702, 0.127489134669, 0.000859750492964
228, 1.12008845806, 0.00127937365323, 0.12764172256, 0.000829232449178
229, 1.12375068665, 0.00134803925175, 0.127794310451, 0.000844491471071
230, 1.12909138203, 0.00140144582838, 0.128099486232, 0.000806343916338
231, 1.13511860371, 0.00143196387216, 0.128328368068, 0.000829232449178
232, 1.13908600807, 0.0013556687627, 0.12848097086, 0.000852120982017
233, 1.1443502903, 0.00142433436122, 0.128709852695, 0.00089026853675
234, 1.14808881283, 0.00137855729554, 0.128938734531, 0.000852120982017
235, 1.15381097794, 0.0014701114269, 0.129015028477, 0.000875009514857
236, 1.15808343887, 0.00137855729554, 0.129320204258, 0.000844491471071
237, 1.16380560398, 0.00143196387216, 0.129549100995, 0.000783455383498
238, 1.16723883152, 0.00153114751447, 0.129701688886, 0.000821602938231
239, 1.17418169975, 0.00140907533932, 0.130006864667, 0.000875009514857
240, 1.1784542799, 0.00137855729554, 0.130235746503, 0.000852120982017
241, 1.18303191662, 0.00143959338311, 0.130388349295, 0.000783455383498
242, 1.18791484833, 0.00137092778459, 0.130617231131, 0.000836861960124
243, 1.19325554371, 0.00134803925175, 0.130846112967, 0.000806343916338
244, 1.19699394703, 0.001454852405, 0.130998700857, 0.000798714405391
245, 1.20195317268, 0.00146248191595, 0.131303876638, 0.000852120982017
246, 1.20813310146, 0.00150062947068, 0.131380185485, 0.000836861960124
247, 1.21194779873, 0.00140907533932, 0.131685361266, 0.000943675113376
248, 1.217441082, 0.00141670485027, 0.131914243102, 0.000813973427285
249, 1.22171354294, 0.00140907533932, 0.132143124938, 0.000783455383498
250, 1.22697794437, 0.00150062947068, 0.132295712829, 0.000867380003911
251, 1.23132681847, 0.00153114751447, 0.132524609566, 0.000821602938231
252, 1.23681998253, 0.00146248191595, 0.132753491402, 0.000798714405391
253, 1.24032962322, 0.00157692458015, 0.132906079292, 0.000737678317819
254, 1.24727249146, 0.00142433436122, 0.133211255074, 0.000867380003911
255, 1.2513923645, 0.00143196387216, 0.133363857865, 0.000760566850659
256, 1.25597012043, 0.00137855729554, 0.133592739701, 0.000844491471071
257, 1.26016628742, 0.00141670485027, 0.133669033647, 0.000806343916338
258, 1.26626992226, 0.00143959338311, 0.133897915483, 0.000844491471071
259, 1.27008473873, 0.00149299995974, 0.134203091264, 0.000783455383498
260, 1.27504384518, 0.00156166555826, 0.134355694056, 0.000813973427285
261, 1.28137636185, 0.00152351800352, 0.134660869837, 0.000905527558643
262, 1.28503847122, 0.0015692950692, 0.134813457727, 0.000859750492964
263, 1.29045546055, 0.00151588849258, 0.135042339563, 0.000775825872552
264, 1.29503321648, 0.00150062947068, 0.1352712363, 0.000737678317819
265, 1.29953455925, 0.00144722289406, 0.135500118136, 0.000844491471071
266, 1.3044937849, 0.00153114751447, 0.135652706027, 0.000829232449178
267, 1.30991077423, 0.00155403604731, 0.135805293918, 0.000829232449178
268, 1.31357288361, 0.00146248191595, 0.136110469699, 0.000798714405391
269, 1.32043945789, 0.00146248191595, 0.136263072491, 0.000951304624323
270, 1.3244831562, 0.00151588849258, 0.136491954327, 0.000829232449178
271, 1.32898449898, 0.00153877702542, 0.136644542217, 0.00093604560243
272, 1.33432519436, 0.0015845540911, 0.136949717999, 0.000836861960124
273, 1.3385976553, 0.00152351800352, 0.137026011944, 0.000813973427285
274, 1.34332799911, 0.00151588849258, 0.137331202626, 0.000752937339712
275, 1.34828722477, 0.00163796066772, 0.137483790517, 0.000775825872552
276, 1.35446703434, 0.00155403604731, 0.137712672353, 0.000813973427285
277, 1.35820555687, 0.0015692950692, 0.137941554189, 0.000798714405391
278, 1.36369884014, 0.00151588849258, 0.138170436025, 0.000844491471071
279, 1.36781871319, 0.00169899675529, 0.138399332762, 0.000783455383498
280, 1.37285423279, 0.00156166555826, 0.138551920652, 0.000791084894445
281, 1.37766075134, 0.00163033115678, 0.138780802488, 0.000798714405391
282, 1.38315403461, 0.00163033115678, 0.138933390379, 0.000768196361605
283, 1.3868162632, 0.00159981311299, 0.139238581061, 0.000928416091483
284, 1.39353013039, 0.00163033115678, 0.139391168952, 0.000798714405391
285, 1.39765012264, 0.0015692950692, 0.139620050788, 0.000829232449178
286, 1.40192258358, 0.0015845540911, 0.139848932624, 0.00091315706959
287, 1.40741586685, 0.00159981311299, 0.140001520514, 0.000791084894445
288, 1.41123068333, 0.00146248191595, 0.140230417252, 0.000829232449178
289, 1.4165712595, 0.00159218360204, 0.140383005142, 0.000760566850659
290, 1.42137789726, 0.00164559017867, 0.140611886978, 0.000875009514857
291, 1.42755782604, 0.00162270164583, 0.140840768814, 0.00089026853675
292, 1.43129622936, 0.0016837377334, 0.14106965065, 0.000875009514857
293, 1.43694210052, 0.00172951479908, 0.141298547387, 0.000867380003911
294, 1.44068050385, 0.00169136724435, 0.141527429223, 0.000844491471071
295, 1.44625008106, 0.00167610822245, 0.141680017114, 0.000852120982017
296, 1.4506752491, 0.00162270164583, 0.14190889895, 0.000867380003911
297, 1.45616841316, 0.0016837377334, 0.142137795687, 0.000951304624323
298, 1.45998322964, 0.00163796066772, 0.142366677523, 0.000852120982017
299, 1.46692609787, 0.00162270164583, 0.142595559359, 0.000829232449178
300, 1.47066450119, 0.00169899675529, 0.142748147249, 0.000798714405391
301, 1.47493708134, 0.0015845540911, 0.14290073514, 0.000859750492964
302, 1.4805829525, 0.00177529186476, 0.143205925822, 0.000844491471071
303, 1.48508429527, 0.00167610822245, 0.143358513713, 0.000813973427285
304, 1.49004352093, 0.00173714431003, 0.143511101604, 0.000897898047697
305, 1.49477374554, 0.00166847871151, 0.143816277385, 0.00091315706959
306, 1.50057220459, 0.00176003284287, 0.143968865275, 0.000737678317819
307, 1.50431072712, 0.00171425577719, 0.144274055958, 0.000836861960124
308, 1.51010906696, 0.00182869844139, 0.144502937794, 0.000821602938231
309, 1.5136950016, 0.00166847871151, 0.144502937794, 0.000867380003911
310, 1.51880669594, 0.00169899675529, 0.14488440752, 0.000775825872552
311, 1.52468144894, 0.0017981803976, 0.145037010312, 0.000905527558643
312, 1.52819108963, 0.00182106893044, 0.145342186093, 0.000745307828765
313, 1.53322649002, 0.00176003284287, 0.145494773984, 0.000859750492964
314, 1.53978788853, 0.00173714431003, 0.145647361875, 0.000829232449178
315, 1.54383158684, 0.00172188528813, 0.145952537656, 0.000829232449178
316, 1.54779887199, 0.00176003284287, 0.146105140448, 0.000722419295926
317, 1.55374991894, 0.00173714431003, 0.146410316229, 0.000821602938231
318, 1.55779349804, 0.00173714431003, 0.146562904119, 0.000875009514857
319, 1.56229496002, 0.00170662626624, 0.146868079901, 0.000875009514857
320, 1.56778824329, 0.00180580990855, 0.147020682693, 0.000798714405391
321, 1.57366287708, 0.00177529186476, 0.147325858474, 0.000829232449178
322, 1.57740139961, 0.00185158697423, 0.147325858474, 0.000844491471071
323, 1.58335244656, 0.00176766235381, 0.147631034255, 0.000775825872552
324, 1.58670938015, 0.00185158697423, 0.147859916091, 0.000829232449178
325, 1.5918211937, 0.00173714431003, 0.147936210036, 0.000806343916338
326, 1.59769594669, 0.00182106893044, 0.148317694664, 0.000852120982017
327, 1.60151064396, 0.00187447550707, 0.1485465765, 0.000852120982017
328, 1.60631728172, 0.00180580990855, 0.148699164391, 0.000928416091483
329, 1.61280226707, 0.00178292137571, 0.148928061128, 0.000859750492964
330, 1.61684596539, 0.00179055088665, 0.149156942964, 0.000836861960124
331, 1.6207369566, 0.0017981803976, 0.149309530854, 0.000867380003911
332, 1.62668800354, 0.00173714431003, 0.149614706635, 0.000966563646216
333, 1.63057911396, 0.00181343941949, 0.149767294526, 0.000867380003911
334, 1.63668262959, 0.0019126230618, 0.149919897318, 0.000905527558643
335, 1.64034485817, 0.00185158697423, 0.150225073099, 0.00099708174821
336, 1.64652478695, 0.00189736403991, 0.150453954935, 0.000852120982017
337, 1.64995801449, 0.00188973452896, 0.150682836771, 0.000882639025804
338, 1.65659570694, 0.0017981803976, 0.150835424662, 0.000836861960124
339, 1.65980005264, 0.00184395746328, 0.151064321399, 0.00089026853675
340, 1.6647592783, 0.00185921648517, 0.151140615344, 0.000768196361605
341, 1.67086291313, 0.00181343941949, 0.151522085071, 0.000714789784979
342, 1.67513537407, 0.00184395746328, 0.151674672961, 0.000829232449178
343, 1.67917907238, 0.00193551159464, 0.151903569698, 0.000875009514857
344, 1.685587883, 0.0019126230618, 0.152132451534, 0.000806343916338
345, 1.68993663788, 0.00200417707674, 0.15236133337, 0.000730048806872
346, 1.69390404224, 0.00194314110558, 0.152666509151, 0.000905527558643
347, 1.6997025013, 0.00190499355085, 0.152742803097, 0.000859750492964
348, 1.70336461067, 0.00194314110558, 0.153047993779, 0.000699530763086
349, 1.70984971523, 0.00183632795233, 0.153276875615, 0.00093604560243
350, 1.71427476406, 0.00195077061653, 0.153505757451, 0.000867380003911
351, 1.71740293503, 0.0019126230618, 0.153658345342, 0.000844491471071
352, 1.72312510014, 0.00198891805485, 0.153887242079, 0.00091315706959
353, 1.72953379154, 0.00192788208369, 0.15419241786, 0.000829232449178
354, 1.73273825645, 0.00203469512053, 0.154345005751, 0.000798714405391
355, 1.73792624474, 0.00192788208369, 0.154650181532, 0.000958934135269
356, 1.74387729168, 0.0020118067041, 0.154879078269, 0.000775825872552
357, 1.74769210815, 0.00195077061653, 0.155107960105, 0.000897898047697
358, 1.753490448, 0.00193551159464, 0.15518425405, 0.000768196361605
359, 1.75677120686, 0.00198891805485, 0.155565723777, 0.000867380003911
360, 1.76264595985, 0.00204232474789, 0.155718311667, 0.000897898047697
361, 1.76699471474, 0.002027065726, 0.155947208405, 0.000859750492964
362, 1.77256429195, 0.00206521316431, 0.15617609024, 0.000882639025804
363, 1.77622640133, 0.00198891805485, 0.156404972076, 0.000768196361605
364, 1.78294038773, 0.00200417707674, 0.156633853912, 0.00089026853675
365, 1.78713667393, 0.00210336083546, 0.156862750649, 0.000798714405391
366, 1.7916380167, 0.00193551159464, 0.157167926431, 0.000875009514857
367, 1.79644465446, 0.00200417707674, 0.157244220376, 0.000836861960124
368, 1.80239570141, 0.00192025257275, 0.157549396157, 0.000829232449178
369, 1.805752635, 0.00201943609864, 0.157701984048, 0.000882639025804
370, 1.81086444855, 0.00201943609864, 0.15800717473, 0.000722419295926
371, 1.81689178944, 0.00197365903296, 0.158159762621, 0.000813973427285
372, 1.82047760487, 0.00204232474789, 0.158388644457, 0.000875009514857
373, 1.82642865181, 0.00208810181357, 0.158693835139, 0.000829232449178
374, 1.83016705513, 0.00199654768221, 0.15884642303, 0.000836861960124
375, 1.83558404446, 0.00211099022999, 0.159227892756, 0.000867380003911
376, 1.8398566246, 0.00206521316431, 0.159304186702, 0.000813973427285
377, 1.84580755234, 0.00206521316431, 0.159609362483, 0.000836861960124
378, 1.84901201725, 0.00204232474789, 0.15983825922, 0.00089026853675
379, 1.85603117943, 0.00203469512053, 0.160143435001, 0.000875009514857
380, 1.86007475853, 0.00203469512053, 0.160372316837, 0.000813973427285
381, 1.86495769024, 0.002027065726, 0.160524904728, 0.000722419295926
382, 1.86839091778, 0.00211861985736, 0.160753801465, 0.000852120982017
383, 1.87533378601, 0.00213387887925, 0.161058977246, 0.000852120982017
